city,date,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,pressure,wind,hour,day,month,day_of_week,aqi_change_rate
islamabad,2026-05-29 06:00:00+00:00,80.0,26.0,53.7,181.0,3.8,8.5,413.0,35.4,23.0,947.0,17.4,11.0,29.0,5.0,4.0,6.0
islamabad,2026-05-29 07:00:00+00:00,86.0,28.8,65.7,188.0,2.8,8.3,369.0,36.2,22.0,946.6,17.3,12.0,29.0,5.0,4.0,6.0
islamabad,2026-05-29 08:00:00+00:00,92.0,31.4,77.3,189.0,3.0,8.2,362.0,36.8,20.0,946.3,18.0,13.0,29.0,5.0,4.0,6.0
islamabad,2026-05-29 09:00:00+00:00,95.0,33.1,85.0,189.0,3.6,8.3,373.0,35.7,17.0,946.2,18.8,14.0,29.0,5.0,4.0,3.0
islamabad,2026-05-29 10:00:00+00:00,95.0,33.1,87.1,189.0,4.2,8.4,391.0,34.6,18.0,945.8,11.7,15.0,29.0,5.0,4.0,0.0
islamabad,2026-05-29 11:00:00+00:00,94.0,32.5,86.4,187.0,5.2,8.7,428.0,35.8,15.0,945.6,7.7,16.0,29.0,5.0,4.0,-1.0
islamabad,2026-05-29 12:00:00+00:00,110.0,39.2,74.5,181.0,7.3,9.0,496.0,37.0,15.0,944.5,12.3,17.0,29.0,5.0,4.0,16.0
islamabad,2026-05-29 13:00:00+00:00,105.0,37.0,66.1,168.0,11.9,9.1,635.0,34.9,23.0,945.1,19.9,18.0,29.0,5.0,4.0,-5.0
islamabad,2026-05-29 14:00:00+00:00,101.0,35.7,55.8,150.0,18.3,9.1,806.0,33.1,27.0,945.9,15.0,19.0,29.0,5.0,4.0,-4.0
islamabad,2026-05-29 15:00:00+00:00,112.0,39.8,59.6,133.0,24.5,9.1,906.0,31.4,29.0,946.1,13.5,20.0,29.0,5.0,4.0,11.0
islamabad,2026-05-29 16:00:00+00:00,123.0,44.6,65.9,117.0,30.5,8.9,875.0,30.5,30.0,946.2,10.7,21.0,29.0,5.0,4.0,11.0
islamabad,2026-05-29 17:00:00+00:00,130.0,47.4,67.8,101.0,36.2,8.7,772.0,29.1,33.0,946.5,7.7,22.0,29.0,5.0,4.0,7.0
islamabad,2026-05-29 18:00:00+00:00,131.0,47.8,67.3,89.0,39.1,8.2,672.0,29.7,30.0,946.2,8.1,23.0,29.0,5.0,4.0,1.0
islamabad,2026-05-29 19:00:00+00:00,127.0,46.2,63.8,82.0,37.5,7.4,593.0,28.7,31.0,945.6,7.6,0.0,30.0,5.0,5.0,-4.0
islamabad,2026-05-29 20:00:00+00:00,121.0,43.8,59.1,78.0,33.2,6.4,517.0,27.5,34.0,945.4,6.5,1.0,30.0,5.0,5.0,-6.0
islamabad,2026-05-29 21:00:00+00:00,116.0,41.6,56.1,78.0,28.8,5.7,458.0,26.7,37.0,945.3,6.5,2.0,30.0,5.0,5.0,-5.0
islamabad,2026-05-29 22:00:00+00:00,113.0,40.3,57.0,80.0,25.1,5.5,422.0,26.0,39.0,945.8,5.5,3.0,30.0,5.0,5.0,-3.0
islamabad,2026-05-29 23:00:00+00:00,115.0,41.1,63.8,85.0,21.3,5.7,403.0,25.0,44.0,946.7,5.2,4.0,30.0,5.0,5.0,2.0
islamabad,2026-05-30 00:00:00+00:00,113.0,40.5,57.9,75.0,23.6,5.6,402.0,23.9,48.0,947.1,13.2,5.0,30.0,5.0,5.0,-2.0
islamabad,2026-05-30 01:00:00+00:00,109.0,38.6,58.4,100.0,19.2,6.8,431.0,23.1,55.0,947.8,13.2,6.0,30.0,5.0,5.0,-4.0
islamabad,2026-05-30 02:00:00+00:00,103.0,36.2,79.6,134.0,13.1,8.5,476.0,25.3,46.0,948.4,13.7,7.0,30.0,5.0,5.0,-6.0
islamabad,2026-05-30 03:00:00+00:00,122.0,44.2,166.2,160.0,8.3,9.9,499.0,26.5,51.0,950.0,19.2,8.0,30.0,5.0,5.0,19.0
islamabad,2026-05-30 04:00:00+00:00,133.0,48.4,185.8,169.0,6.3,10.7,474.0,27.7,45.0,950.9,19.3,9.0,30.0,5.0,5.0,11.0
islamabad,2026-05-30 05:00:00+00:00,151.0,56.0,219.3,170.0,5.6,11.2,426.0,29.3,41.0,951.3,19.5,10.0,30.0,5.0,5.0,18.0
islamabad,2026-05-30 06:00:00+00:00,154.0,61.0,249.6,171.0,5.2,11.4,387.0,31.1,39.0,950.2,16.6,11.0,30.0,5.0,5.0,3.0
islamabad,2026-05-30 07:00:00+00:00,156.0,65.0,276.6,176.0,4.8,11.3,365.0,31.6,35.0,950.2,16.4,12.0,30.0,5.0,5.0,2.0
islamabad,2026-05-30 08:00:00+00:00,158.0,68.5,291.5,182.0,4.6,11.1,353.0,31.6,34.0,950.1,11.9,13.0,30.0,5.0,5.0,2.0
islamabad,2026-05-30 09:00:00+00:00,158.0,69.4,299.9,186.0,4.9,10.9,356.0,31.6,31.0,949.6,13.3,14.0,30.0,5.0,5.0,0.0
islamabad,2026-05-30 10:00:00+00:00,159.0,70.8,312.0,189.0,4.3,11.0,359.0,30.8,34.0,949.2,10.6,15.0,30.0,5.0,5.0,1.0
islamabad,2026-05-30 11:00:00+00:00,163.0,78.5,338.1,189.0,4.1,11.1,379.0,31.2,35.0,949.0,10.3,16.0,30.0,5.0,5.0,4.0
islamabad,2026-05-30 12:00:00+00:00,160.0,72.4,262.6,173.0,7.9,10.5,468.0,31.5,38.0,947.4,11.2,17.0,30.0,5.0,5.0,-3.0
islamabad,2026-05-30 13:00:00+00:00,156.0,64.5,204.9,159.0,12.5,10.0,702.0,30.3,41.0,947.1,12.2,18.0,30.0,5.0,5.0,-4.0
islamabad,2026-05-30 14:00:00+00:00,153.0,58.9,163.9,139.0,19.0,9.4,1005.0,29.3,43.0,947.5,13.0,19.0,30.0,5.0,5.0,-3.0
islamabad,2026-05-30 15:00:00+00:00,153.0,58.8,143.0,119.0,25.9,8.9,1208.0,28.0,48.0,948.3,11.8,20.0,30.0,5.0,5.0,0.0
islamabad,2026-05-30 16:00:00+00:00,155.0,63.6,142.0,99.0,33.9,8.6,1229.0,27.2,52.0,948.5,6.7,21.0,30.0,5.0,5.0,2.0
islamabad,2026-05-30 17:00:00+00:00,158.0,69.2,149.5,79.0,42.2,8.5,1149.0,26.3,56.0,948.9,5.8,22.0,30.0,5.0,5.0,3.0
islamabad,2026-05-30 18:00:00+00:00,161.0,74.3,160.7,65.0,47.0,8.3,1038.0,26.0,57.0,948.3,9.4,23.0,30.0,5.0,5.0,3.0
islamabad,2026-05-30 19:00:00+00:00,163.0,79.4,178.8,62.0,45.6,8.0,895.0,25.2,61.0,948.4,8.3,0.0,31.0,5.0,6.0,2.0
islamabad,2026-05-30 20:00:00+00:00,165.0,82.0,195.1,64.0,40.7,7.7,720.0,24.8,64.0,948.7,7.5,1.0,31.0,5.0,6.0,2.0
islamabad,2026-05-30 21:00:00+00:00,162.0,77.1,186.7,66.0,36.0,7.4,585.0,24.4,65.0,949.0,7.4,2.0,31.0,5.0,6.0,-3.0
islamabad,2026-05-30 22:00:00+00:00,160.0,72.2,163.9,61.0,33.4,6.9,526.0,23.9,67.0,949.0,8.3,3.0,31.0,5.0,6.0,-2.0
islamabad,2026-05-30 23:00:00+00:00,158.0,68.5,143.4,55.0,31.1,6.5,506.0,23.5,70.0,949.1,9.9,4.0,31.0,5.0,6.0,-2.0
islamabad,2026-05-31 00:00:00+00:00,115.0,41.1,69.8,74.0,19.4,5.8,488.0,23.7,69.0,949.5,10.3,5.0,31.0,5.0,6.0,-43.0
islamabad,2026-05-31 01:00:00+00:00,119.0,42.7,78.2,94.0,16.4,6.7,456.0,24.0,68.0,950.0,9.1,6.0,31.0,5.0,6.0,4.0
islamabad,2026-05-31 02:00:00+00:00,124.0,44.9,100.1,122.0,12.2,7.9,424.0,25.2,63.0,950.5,8.3,7.0,31.0,5.0,6.0,5.0
islamabad,2026-05-31 03:00:00+00:00,120.0,43.3,105.9,145.0,8.6,8.8,401.0,27.0,54.0,951.2,6.7,8.0,31.0,5.0,6.0,-4.0
islamabad,2026-05-31 04:00:00+00:00,117.0,41.9,111.8,160.0,6.2,9.2,391.0,28.8,45.0,951.5,5.8,9.0,31.0,5.0,6.0,-3.0
islamabad,2026-05-31 05:00:00+00:00,135.0,49.2,140.6,170.0,4.4,9.3,388.0,30.4,40.0,951.5,6.8,10.0,31.0,5.0,6.0,18.0
islamabad,2026-05-31 06:00:00+00:00,131.0,47.5,139.2,177.0,3.2,9.4,385.0,31.6,34.0,952.0,6.8,11.0,31.0,5.0,6.0,-4.0
islamabad,2026-05-31 07:00:00+00:00,126.0,45.8,132.2,182.0,2.7,9.6,374.0,32.7,32.0,951.5,6.2,12.0,31.0,5.0,6.0,-5.0
islamabad,2026-05-31 08:00:00+00:00,128.0,46.6,129.9,183.0,2.8,9.8,362.0,33.4,32.0,951.1,8.1,13.0,31.0,5.0,6.0,2.0
islamabad,2026-05-31 09:00:00+00:00,129.0,46.7,128.5,183.0,3.1,9.9,359.0,33.2,33.0,950.6,9.7,14.0,31.0,5.0,6.0,1.0
islamabad,2026-05-31 10:00:00+00:00,133.0,48.3,131.8,182.0,3.5,10.0,352.0,32.9,33.0,950.2,8.2,15.0,31.0,5.0,6.0,4.0
islamabad,2026-05-31 11:00:00+00:00,129.0,46.8,125.7,179.0,4.1,10.1,355.0,32.9,33.0,949.7,6.6,16.0,31.0,5.0,6.0,-4.0
islamabad,2026-05-31 12:00:00+00:00,126.0,45.6,122.5,176.0,5.5,10.2,416.0,33.0,31.0,949.0,6.6,17.0,31.0,5.0,6.0,-3.0
islamabad,2026-05-31 13:00:00+00:00,124.0,44.7,119.0,165.0,7.8,10.2,605.0,32.2,32.0,948.7,7.8,18.0,31.0,5.0,6.0,-2.0
islamabad,2026-05-31 14:00:00+00:00,125.0,45.1,115.9,150.0,11.1,10.1,852.0,30.7,35.0,948.9,11.0,19.0,31.0,5.0,6.0,1.0
islamabad,2026-05-31 15:00:00+00:00,128.0,46.6,110.4,135.0,14.2,9.8,1001.0,29.4,38.0,949.2,7.0,20.0,31.0,5.0,6.0,3.0
islamabad,2026-05-31 16:00:00+00:00,134.0,49.1,115.9,122.0,16.8,9.1,967.0,28.7,41.0,949.9,5.9,21.0,31.0,5.0,6.0,6.0
islamabad,2026-05-31 17:00:00+00:00,141.0,51.6,119.0,110.0,19.3,8.2,834.0,27.9,42.0,950.5,7.4,22.0,31.0,5.0,6.0,7.0
islamabad,2026-05-31 18:00:00+00:00,148.0,54.4,124.8,98.0,21.5,7.4,700.0,27.7,46.0,950.6,7.0,23.0,31.0,5.0,6.0,7.0
islamabad,2026-05-31 19:00:00+00:00,152.0,57.7,132.2,84.0,24.0,6.9,586.0,26.8,50.0,950.3,9.4,0.0,1.0,6.0,0.0,4.0
islamabad,2026-05-31 20:00:00+00:00,153.0,60.3,134.6,71.0,26.2,6.4,472.0,26.3,51.0,950.0,8.6,1.0,1.0,6.0,0.0,1.0
islamabad,2026-05-31 21:00:00+00:00,154.0,61.0,132.2,63.0,26.9,6.2,390.0,26.0,52.0,949.4,7.3,2.0,1.0,6.0,0.0,1.0
islamabad,2026-05-31 22:00:00+00:00,153.0,59.8,126.2,63.0,25.0,6.0,353.0,25.6,53.0,949.0,6.4,3.0,1.0,6.0,0.0,-1.0
islamabad,2026-05-31 23:00:00+00:00,152.0,58.0,119.7,70.0,21.5,5.9,349.0,25.0,55.0,948.8,6.1,4.0,1.0,6.0,0.0,-1.0
islamabad,2026-06-01 00:00:00+00:00,152.0,58.2,118.3,69.0,20.8,6.7,373.0,25.0,58.0,949.1,6.1,5.0,1.0,6.0,0.0,0.0
islamabad,2026-06-01 01:00:00+00:00,153.0,59.6,123.4,89.0,18.5,9.4,447.0,25.2,57.0,949.5,7.6,6.0,1.0,6.0,0.0,1.0
islamabad,2026-06-01 02:00:00+00:00,151.0,55.8,138.3,118.0,15.2,13.0,550.0,26.8,51.0,950.4,8.8,7.0,1.0,6.0,0.0,-2.0
islamabad,2026-06-01 03:00:00+00:00,135.0,49.5,129.5,143.0,12.0,15.6,607.0,28.3,47.0,950.9,9.7,8.0,1.0,6.0,0.0,-16.0
islamabad,2026-06-01 04:00:00+00:00,128.0,46.4,122.5,160.0,9.0,16.1,573.0,29.8,41.0,951.4,10.0,9.0,1.0,6.0,0.0,-7.0
islamabad,2026-06-01 05:00:00+00:00,125.0,45.2,117.1,173.0,6.0,15.5,494.0,31.0,39.0,951.7,9.9,10.0,1.0,6.0,0.0,-3.0
islamabad,2026-06-01 06:00:00+00:00,124.0,44.7,114.6,182.0,3.9,14.6,434.0,32.0,37.0,951.9,9.4,11.0,1.0,6.0,0.0,-1.0
islamabad,2026-06-01 07:00:00+00:00,129.0,46.8,121.5,185.0,3.0,13.6,417.0,33.2,35.0,951.5,5.6,12.0,1.0,6.0,0.0,5.0
islamabad,2026-06-01 08:00:00+00:00,155.0,63.1,162.1,184.0,3.0,12.3,420.0,33.9,34.0,951.1,5.4,13.0,1.0,6.0,0.0,26.0
islamabad,2026-06-01 09:00:00+00:00,129.0,46.7,119.2,181.0,3.6,11.5,434.0,34.1,34.0,950.2,5.3,14.0,1.0,6.0,0.0,-26.0
islamabad,2026-06-01 10:00:00+00:00,125.0,45.3,113.9,177.0,4.9,11.6,398.0,34.0,35.0,949.5,6.4,15.0,1.0,6.0,0.0,-4.0
islamabad,2026-06-01 11:00:00+00:00,123.0,44.5,111.1,172.0,6.9,12.1,373.0,32.2,43.0,949.2,7.4,16.0,1.0,6.0,0.0,-2.0
islamabad,2026-06-01 12:00:00+00:00,139.0,51.0,130.4,165.0,8.3,10.8,537.0,33.6,33.0,948.9,9.4,17.0,1.0,6.0,0.0,16.0
islamabad,2026-06-01 13:00:00+00:00,142.0,52.3,132.2,154.0,11.6,11.0,1123.0,32.7,35.0,948.2,11.1,18.0,1.0,6.0,0.0,3.0
islamabad,2026-06-01 14:00:00+00:00,144.0,53.0,133.6,139.0,16.4,11.3,1898.0,31.7,37.0,948.5,8.8,19.0,1.0,6.0,0.0,2.0
islamabad,2026-06-01 15:00:00+00:00,147.0,54.1,126.2,122.0,22.0,11.3,2341.0,30.5,41.0,948.9,4.2,20.0,1.0,6.0,0.0,3.0
islamabad,2026-06-01 16:00:00+00:00,152.0,56.7,122.0,103.0,29.6,11.0,2148.0,29.7,45.0,949.5,2.6,21.0,1.0,6.0,0.0,5.0
islamabad,2026-06-01 17:00:00+00:00,155.0,62.4,132.2,82.0,37.9,10.5,1623.0,29.1,46.0,949.7,4.2,22.0,1.0,6.0,0.0,3.0
islamabad,2026-06-01 18:00:00+00:00,156.0,64.5,135.5,68.0,42.4,9.9,1158.0,29.6,48.0,949.4,4.7,23.0,1.0,6.0,0.0,1.0
islamabad,2026-06-01 19:00:00+00:00,155.0,62.9,131.8,64.0,39.9,9.2,884.0,28.1,54.0,949.2,4.9,0.0,2.0,6.0,1.0,-1.0
islamabad,2026-06-01 20:00:00+00:00,155.0,62.4,130.9,67.0,33.5,8.3,671.0,27.5,56.0,949.2,6.4,1.0,2.0,6.0,1.0,0.0
islamabad,2026-06-01 21:00:00+00:00,155.0,63.1,131.8,70.0,27.9,7.7,516.0,27.2,56.0,949.0,7.8,2.0,2.0,6.0,1.0,0.0
islamabad,2026-06-01 22:00:00+00:00,154.0,60.8,121.5,69.0,24.8,7.3,428.0,27.0,57.0,949.2,7.1,3.0,2.0,6.0,1.0,-1.0
islamabad,2026-06-01 23:00:00+00:00,152.0,57.3,106.9,69.0,22.4,7.0,399.0,26.6,58.0,949.6,8.4,4.0,2.0,6.0,1.0,-2.0
islamabad,2026-06-02 00:00:00+00:00,136.0,49.8,97.1,111.0,11.2,7.4,400.0,27.2,55.0,950.0,11.4,5.0,2.0,6.0,1.0,-16.0
islamabad,2026-06-02 01:00:00+00:00,146.0,53.6,107.3,117.0,12.4,8.5,441.0,26.8,55.0,950.4,10.5,6.0,2.0,6.0,1.0,10.0
islamabad,2026-06-02 02:00:00+00:00,149.0,54.9,116.4,126.0,14.0,9.9,512.0,28.1,50.0,951.1,6.1,7.0,2.0,6.0,1.0,3.0
islamabad,2026-06-02 03:00:00+00:00,151.0,56.1,126.2,137.0,14.1,11.2,560.0,30.1,44.0,951.4,7.3,8.0,2.0,6.0,1.0,2.0
islamabad,2026-06-02 04:00:00+00:00,152.0,57.6,138.8,150.0,11.4,12.0,556.0,31.5,41.0,951.7,7.2,9.0,2.0,6.0,1.0,1.0
islamabad,2026-06-02 05:00:00+00:00,158.0,68.2,173.7,165.0,7.3,12.6,528.0,32.5,39.0,951.5,4.4,10.0,2.0,6.0,1.0,6.0
islamabad,2026-06-02 06:00:00+00:00,155.0,63.6,166.2,176.0,4.2,12.9,506.0,33.4,36.0,951.4,2.7,11.0,2.0,6.0,1.0,-3.0
islamabad,2026-06-02 07:00:00+00:00,162.0,76.4,200.7,182.0,3.2,12.8,499.0,34.4,34.0,950.7,2.6,12.0,2.0,6.0,1.0,7.0
islamabad,2026-06-02 08:00:00+00:00,156.0,65.2,168.6,184.0,3.3,12.4,498.0,34.9,33.0,950.3,2.5,13.0,2.0,6.0,1.0,-6.0
islamabad,2026-06-02 09:00:00+00:00,154.0,60.5,149.9,184.0,3.8,11.9,510.0,35.2,33.0,949.4,3.1,14.0,2.0,6.0,1.0,-2.0
islamabad,2026-06-02 10:00:00+00:00,152.0,56.7,137.8,181.0,4.4,11.4,507.0,35.0,33.0,948.4,6.1,15.0,2.0,6.0,1.0,-2.0
islamabad,2026-06-02 11:00:00+00:00,147.0,54.2,130.4,175.0,5.4,10.8,517.0,34.7,33.0,948.2,6.7,16.0,2.0,6.0,1.0,-5.0
islamabad,2026-06-02 12:00:00+00:00,129.0,46.9,104.8,156.0,10.2,8.0,631.0,35.4,28.0,947.2,8.5,17.0,2.0,6.0,1.0,-18.0
islamabad,2026-06-02 13:00:00+00:00,133.0,48.3,100.8,149.0,13.1,9.1,964.0,34.2,30.0,946.9,9.9,18.0,2.0,6.0,1.0,4.0
islamabad,2026-06-02 14:00:00+00:00,135.0,49.5,98.7,138.0,17.2,10.5,1402.0,30.1,45.0,947.6,14.5,19.0,2.0,6.0,1.0,2.0
islamabad,2026-06-02 15:00:00+00:00,136.0,49.8,92.4,125.0,21.0,11.1,1694.0,29.2,49.0,947.9,7.6,20.0,2.0,6.0,1.0,1.0
islamabad,2026-06-02 16:00:00+00:00,136.0,49.7,85.2,110.0,24.0,10.2,1720.0,28.5,53.0,948.1,6.1,21.0,2.0,6.0,1.0,0.0
islamabad,2026-06-02 17:00:00+00:00,132.0,48.0,76.1,94.0,26.7,8.5,1600.0,27.8,57.0,947.9,2.4,22.0,2.0,6.0,1.0,-4.0
islamabad,2026-06-02 18:00:00+00:00,125.0,45.1,69.4,79.0,28.5,6.9,1444.0,27.1,59.0,948.2,3.6,23.0,2.0,6.0,1.0,-7.0
islamabad,2026-06-02 19:00:00+00:00,120.0,43.1,60.8,65.0,29.4,5.8,1269.0,26.8,59.0,947.9,5.5,0.0,3.0,6.0,2.0,-5.0
islamabad,2026-06-02 20:00:00+00:00,110.0,39.1,51.1,51.0,29.5,4.9,1059.0,26.8,57.0,947.6,7.6,1.0,3.0,6.0,2.0,-10.0
islamabad,2026-06-02 21:00:00+00:00,100.0,35.2,43.7,44.0,28.4,4.3,875.0,26.6,57.0,947.1,8.3,2.0,3.0,6.0,2.0,-10.0
islamabad,2026-06-02 22:00:00+00:00,93.0,32.0,39.2,44.0,25.4,3.8,731.0,26.3,56.0,946.8,5.0,3.0,3.0,6.0,2.0,-7.0
islamabad,2026-06-02 23:00:00+00:00,88.0,29.6,38.6,49.0,21.3,3.6,614.0,26.0,58.0,946.7,4.0,4.0,3.0,6.0,2.0,-5.0
islamabad,2026-06-03 00:00:00+00:00,89.0,30.2,55.8,91.0,11.0,4.9,544.0,25.4,63.0,946.7,5.8,5.0,3.0,6.0,2.0,1.0
islamabad,2026-06-03 01:00:00+00:00,86.0,28.8,52.2,99.0,12.4,7.1,555.0,25.6,63.0,947.4,3.8,6.0,3.0,6.0,2.0,-3.0
islamabad,2026-06-03 02:00:00+00:00,87.0,29.2,54.6,110.0,14.1,10.3,613.0,26.6,59.0,948.2,6.0,7.0,3.0,6.0,2.0,1.0
islamabad,2026-06-03 03:00:00+00:00,98.0,34.5,72.4,124.0,14.3,12.8,635.0,28.6,51.0,948.4,6.0,8.0,3.0,6.0,2.0,11.0
islamabad,2026-06-03 04:00:00+00:00,111.0,39.7,86.4,144.0,11.6,14.3,573.0,30.6,44.0,948.6,7.4,9.0,3.0,6.0,2.0,13.0
islamabad,2026-06-03 05:00:00+00:00,118.0,42.5,100.4,167.0,7.4,15.2,476.0,29.7,49.0,948.6,17.9,10.0,3.0,6.0,2.0,7.0
islamabad,2026-06-03 06:00:00+00:00,125.0,45.2,108.7,183.0,4.2,15.3,404.0,32.6,38.0,948.4,7.3,11.0,3.0,6.0,2.0,7.0
islamabad,2026-06-03 07:00:00+00:00,123.0,44.5,106.4,187.0,3.1,14.1,387.0,33.1,37.0,947.8,5.4,12.0,3.0,6.0,2.0,-2.0
islamabad,2026-06-03 08:00:00+00:00,120.0,43.4,103.4,184.0,3.0,11.9,395.0,34.1,36.0,947.3,4.3,13.0,3.0,6.0,2.0,-3.0
islamabad,2026-06-03 09:00:00+00:00,118.0,42.3,100.4,178.0,3.5,10.1,408.0,34.6,35.0,946.3,6.5,14.0,3.0,6.0,2.0,-2.0
islamabad,2026-06-03 10:00:00+00:00,117.0,41.9,100.4,170.0,3.7,8.9,357.0,35.1,33.0,945.4,5.4,15.0,3.0,6.0,2.0,-1.0
islamabad,2026-06-03 11:00:00+00:00,112.0,40.0,96.9,158.0,4.3,7.9,310.0,34.7,33.0,944.9,4.3,16.0,3.0,6.0,2.0,-5.0
islamabad,2026-06-03 12:00:00+00:00,87.0,29.0,74.0,150.0,7.1,8.0,448.0,35.4,29.0,943.8,7.1,17.0,3.0,6.0,2.0,-25.0
islamabad,2026-06-03 13:00:00+00:00,87.0,29.0,74.0,142.0,11.0,8.3,971.0,34.7,30.0,943.7,8.6,18.0,3.0,6.0,2.0,0.0
islamabad,2026-06-03 14:00:00+00:00,86.0,28.9,61.7,131.0,16.4,8.6,1679.0,33.6,31.0,943.8,10.8,19.0,3.0,6.0,2.0,-1.0
islamabad,2026-06-03 15:00:00+00:00,91.0,31.1,51.6,119.0,21.1,8.7,2159.0,32.3,34.0,943.8,9.2,20.0,3.0,6.0,2.0,5.0
islamabad,2026-06-03 16:00:00+00:00,94.0,32.5,46.2,107.0,24.4,8.3,2221.0,30.8,39.0,943.9,7.5,21.0,3.0,6.0,2.0,3.0
islamabad,2026-06-03 17:00:00+00:00,95.0,32.8,44.6,94.0,26.8,7.5,2053.0,29.7,43.0,943.7,5.4,22.0,3.0,6.0,2.0,1.0
islamabad,2026-06-03 18:00:00+00:00,96.0,33.5,43.0,83.0,27.9,6.8,1809.0,30.0,43.0,943.7,0.8,23.0,3.0,6.0,2.0,1.0
islamabad,2026-06-03 19:00:00+00:00,95.0,33.2,39.1,74.0,27.0,6.1,1478.0,28.8,47.0,943.0,2.9,0.0,4.0,6.0,3.0,-1.0
islamabad,2026-06-03 20:00:00+00:00,91.0,30.9,36.6,67.0,24.6,5.3,1071.0,28.0,50.0,942.8,6.1,1.0,4.0,6.0,3.0,-4.0
islamabad,2026-06-03 21:00:00+00:00,85.0,28.4,34.5,62.0,22.3,4.7,766.0,27.4,51.0,942.8,6.5,2.0,4.0,6.0,3.0,-6.0
islamabad,2026-06-03 22:00:00+00:00,81.0,26.4,32.5,59.0,20.2,4.1,641.0,27.1,49.0,942.6,9.0,3.0,4.0,6.0,3.0,-4.0
islamabad,2026-06-03 23:00:00+00:00,78.0,25.0,31.9,58.0,18.1,3.7,618.0,26.8,49.0,942.3,10.2,4.0,4.0,6.0,3.0,-3.0
islamabad,2026-06-04 00:00:00+00:00,71.0,21.7,32.7,79.0,13.9,3.7,648.0,27.1,51.0,943.3,11.2,5.0,4.0,6.0,3.0,-7.0
islamabad,2026-06-04 01:00:00+00:00,72.0,22.2,34.0,93.0,14.5,6.0,766.0,25.8,56.0,943.8,11.5,6.0,4.0,6.0,3.0,1.0
islamabad,2026-06-04 02:00:00+00:00,77.0,24.7,39.8,112.0,15.2,9.1,937.0,23.5,75.0,945.2,10.2,7.0,4.0,6.0,3.0,5.0
islamabad,2026-06-04 03:00:00+00:00,87.0,29.0,61.2,130.0,14.6,11.3,1006.0,22.1,91.0,946.3,3.6,8.0,4.0,6.0,3.0,10.0
islamabad,2026-06-04 04:00:00+00:00,97.0,33.8,77.8,144.0,11.4,11.8,870.0,21.8,96.0,945.4,16.0,9.0,4.0,6.0,3.0,10.0
islamabad,2026-06-04 05:00:00+00:00,100.0,35.4,83.4,156.0,7.0,11.4,633.0,25.3,70.0,945.1,15.4,10.0,4.0,6.0,3.0,3.0
islamabad,2026-06-04 06:00:00+00:00,101.0,35.6,85.4,165.0,4.3,11.2,452.0,27.1,63.0,946.1,12.0,11.0,4.0,6.0,3.0,1.0
islamabad,2026-06-04 07:00:00+00:00,96.0,33.6,73.1,168.0,4.9,11.4,392.0,27.0,59.0,946.2,8.0,12.0,4.0,6.0,3.0,-5.0
islamabad,2026-06-04 08:00:00+00:00,93.0,31.9,58.7,168.0,7.2,11.8,388.0,26.9,59.0,946.8,10.4,13.0,4.0,6.0,3.0,-3.0
islamabad,2026-06-04 09:00:00+00:00,93.0,32.2,64.5,167.0,9.2,12.1,405.0,26.7,59.0,945.3,11.0,14.0,4.0,6.0,3.0,0.0
islamabad,2026-06-04 10:00:00+00:00,92.0,31.4,62.9,171.0,7.7,12.3,425.0,27.6,53.0,945.0,6.3,15.0,4.0,6.0,3.0,-1.0
islamabad,2026-06-04 11:00:00+00:00,89.0,30.4,58.9,175.0,6.0,12.4,466.0,29.8,43.0,944.8,2.9,16.0,4.0,6.0,3.0,-3.0
islamabad,2026-06-04 12:00:00+00:00,98.0,34.5,81.3,145.0,8.1,9.0,548.0,26.0,61.0,945.1,6.6,17.0,4.0,6.0,3.0,9.0
islamabad,2026-06-04 13:00:00+00:00,99.0,35.0,81.5,125.0,21.4,10.1,704.0,25.9,62.0,944.7,5.5,18.0,4.0,6.0,3.0,1.0
islamabad,2026-06-04 14:00:00+00:00,100.0,35.3,80.8,97.0,40.2,11.6,900.0,25.7,67.0,944.5,4.0,19.0,4.0,6.0,3.0,1.0
islamabad,2026-06-04 15:00:00+00:00,127.0,46.0,90.1,70.0,57.8,12.6,1058.0,25.0,70.0,944.1,6.1,20.0,4.0,6.0,3.0,27.0
islamabad,2026-06-04 16:00:00+00:00,132.0,48.2,87.8,44.0,73.7,12.6,1176.0,24.7,70.0,943.9,7.5,21.0,4.0,6.0,3.0,5.0
islamabad,2026-06-04 17:00:00+00:00,140.0,51.3,85.7,18.0,88.4,12.1,1255.0,23.9,73.0,943.8,5.9,22.0,4.0,6.0,3.0,8.0
islamabad,2026-06-04 18:00:00+00:00,152.0,57.3,86.8,0.0,97.1,11.3,1219.0,23.7,81.0,943.5,4.9,23.0,4.0,6.0,3.0,12.0
islamabad,2026-06-04 19:00:00+00:00,152.0,58.3,80.8,0.0,96.4,10.0,972.0,23.2,81.0,943.4,2.1,0.0,5.0,6.0,4.0,0.0
islamabad,2026-06-04 20:00:00+00:00,149.0,54.9,71.7,0.0,89.6,8.3,609.0,22.9,80.0,943.0,3.1,1.0,5.0,6.0,4.0,-3.0
islamabad,2026-06-04 21:00:00+00:00,139.0,51.0,65.4,1.0,81.6,7.0,343.0,22.6,77.0,943.3,3.6,2.0,5.0,6.0,4.0,-10.0
